 Njbin | Nbbin | Nmumu |  Nee  | Nb/0b   | stat | MC stat | syst+ | syst- | sysKin | sysPur
 3-4  |   >=3    |   0.0  |1.0 | 0.001156775048 | 0.577789040832 | 0.0 | 0.0 | 0.0 | 0.2 | 0.0766880888107
 3-4  |   >=3    |   0.0  |0.0 | 0.00218294328079 | 0.577789040832 | 0.0 | 0.0 | 0.0 | 0.2 | 0.0766880888107
 3-4  |   >=3    |   0.0  |0.0 | 0.0025329887867 | 0.577789040832 | 0.0 | 0.0 | 0.0 | 0.2 | 0.0766880888107
 3-4  |   >=3    |   1.0  |0.0 | 0.00102618522942 | 0.577789040832 | 0.0 | 0.0 | 0.0 | 0.2 | 0.0766880888107
 3-4  |   >=3    |   0.0  |0.0 | 0.00186358799692 | 0.577789040832 | 0.0 | 0.0 | 0.0 | 0.2 | 0.0766880888107
 3-4  |   >=3    |   0.0  |0.0 | 0.00234909635037 | 0.577789040832 | 0.0 | 0.0 | 0.0 | 0.2 | 0.0766880888107
 3-4  |   >=3    |   0.0  |0.0 | 0.00146376318298 | 0.577789040832 | 0.0 | 0.0 | 0.0 | 0.2 | 0.0766880888107
 5-6  |    0     |   41.0  |40.0 | 1.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0 | 0.0
 5-6  |    0     |   49.0  |34.0 | 1.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0 | 0.0
 5-6  |    0     |   6.0  |4.0 | 1.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0 | 0.0
 5-6  |    0     |   14.0  |23.0 | 1.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0 | 0.0
